,GLOBAL UNIQUE IDENTIFIER,LAST EDITED DATE,TAXONOMIC ORDER,CATEGORY,COMMON NAME,SCIENTIFIC NAME,SUBSPECIES COMMON NAME,SUBSPECIES SCIENTIFIC NAME,OBSERVATION COUNT,BREEDING BIRD ATLAS CODE,BREEDING BIRD ATLAS CATEGORY,AGE/SEX,COUNTRY,COUNTRY CODE,STATE,STATE CODE,COUNTY,COUNTY CODE,IBA CODE,BCR CODE,USFWS CODE,ATLAS BLOCK,LOCALITY,LOCALITY ID,LOCALITY TYPE,LATITUDE,LONGITUDE,OBSERVATION DATE,TIME OBSERVATIONS STARTED,OBSERVER ID,SAMPLING EVENT IDENTIFIER,PROTOCOL TYPE,PROTOCOL CODE,PROJECT CODE,DURATION MINUTES,EFFORT DISTANCE KM,EFFORT AREA HA,NUMBER OBSERVERS,ALL SPECIES REPORTED,GROUP IDENTIFIER,HAS MEDIA,APPROVED,REVIEWED,REASON,TRIP COMMENTS,SPECIES COMMENTS,Unnamed: 46
5917,URN:CornellLabOfOrnithology:EBIRD:OBS700867649,2019-02-06 18:18:56,5753,species,Hooded Plover,Thinornis cucullatus,,,16,,,,Australia,AU,Tasmania,AU-TAS,Circular Head,AU-TAS-CIR,,,,,Anthony Beach,L4326797,H,-40.8044305,145.1873302,2019-01-21,06:45:00,obsr236487,S51882723,Traveling,P22,EBIRD_AU,202.0,4.8,,3.0,1,G3781883,1,1,0,,Warm and sunny with a gentle westerly. Walked to the most easterly end of Anthony's Beach and back.,2 juv,
5918,URN:CornellLabOfOrnithology:EBIRD:OBS960623840,2020-07-26 06:24:04,5753,species,Hooded Plover,Thinornis cucullatus,,,2,,,,Australia,AU,Victoria,AU-VIC,Moyne,AU-VIC-MOY,,,,,Anna Catherine Beach,L2547781,H,-38.39485,142.21518,2019-09-03,11:25:00,obsr1434818,S71829843,Historical,P62,EBIRD_AU,,,,1.0,1,,1,1,0,,,,
5919,URN:CornellLabOfOrnithology:EBIRD:OBS817367679,2020-05-25 12:21:39,5753,species,Hooded Plover,Thinornis cucullatus,,,1,,,,Australia,AU,Tasmania,AU-TAS,Kingborough,AU-TAS-KIN,,,,,Adventure Bay,L943017,H,-43.364189700000000,147.3341274,2019-10-17,,obsr532139,S60682720,Historical,P62,EBIRD,,,,9.0,1,,1,1,0,,With Inala Nature Tours,,
5920,URN:CornellLabOfOrnithology:EBIRD:OBS802197350,2020-02-17 18:42:25,5753,species,Hooded Plover,Thinornis cucullatus,,,1,,,,Australia,AU,New South Wales,AU-NSW,Bega Valley,AU-NSW-BEG,,,,,Wallaga Lake entrance,L2550521,H,-36.36991,150.07982000000000,2019-09-07,07:01:00,obsr907267,S59561873,Traveling,P22,EBIRD_AU,58.0,1.2,,1.0,1,,0,1,0,,,,
5921,URN:CornellLabOfOrnithology:EBIRD:OBS820911763,2019-10-26 07:39:26,5753,species,Hooded Plover,Thinornis cucullatus,,,8,FL,C4,,Australia,AU,Tasmania,AU-TAS,Kingborough,AU-TAS-KIN,,,,,Adventure Bay,L943017,H,-43.364189700000000,147.3341274,2019-10-25,14:15:00,obsr162851,S60932480,Traveling,P22,EBIRD,157.0,7.242000000000000,,8.0,1,G4614854,0,1,0,,,,
5922,URN:CornellLabOfOrnithology:EBIRD:OBS815856985,2019-10-13 01:21:06,5753,species,Hooded Plover,Thinornis cucullatus,,,5,FY,C4,,Australia,AU,South Australia,AU-SA,Holdfast Bay,AU-SA-HOL,,,,,Seacliff Beach,L5069084,H,-35.0285665,138.51691510000000,2019-10-06,09:30:00,obsr432078,S60571769,Incidental,P20,EBIRD,,,,1.0,0,,0,1,0,,,2 adults and 3 unfledged young seen,
5923,URN:CornellLabOfOrnithology:EBIRD:OBS837776167,2020-02-28 23:33:46,5753,species,Hooded Plover,Thinornis cucullatus,,,7,,,,Australia,AU,Victoria,AU-VIC,Moyne,AU-VIC-MOY,,,,,Belfast Coastal Reserve,L2663061,H,-38.3567094,142.3214865,2019-12-14,16:04:00,obsr1422419,S62284009,Traveling,P22,EBIRD_AU,68.0,5.0,,3.0,1,G4744364,0,1,0,,,,
5924,URN:CornellLabOfOrnithology:EBIRD:OBS818757634,2019-10-20 08:08:01,5753,species,Hooded Plover,Thinornis cucullatus,,,3,,,,Australia,AU,Tasmania,AU-TAS,Kingborough,AU-TAS-KIN,,,,,Adventure Bay--East Cove,L3278527,H,-43.364148,147.354088,2019-10-20,16:57:00,obsr1157197,S60779069,Traveling,P22,EBIRD_AU,69.0,1.0,,2.0,0,G4599023,0,1,0,,,,
5925,URN:CornellLabOfOrnithology:EBIRD:OBS781405454,2020-02-28 23:42:57,5753,species,Hooded Plover,Thinornis cucullatus,,,2,,,,Australia,AU,Victoria,AU-VIC,East Gippsland,AU-VIC-EAS,,,,,Betka River Mouth and Beach,L2552344,H,-37.58444,149.73936,2019-07-03,16:00:00,obsr301599,S57882962,Incidental,P20,EBIRD,,,,2.0,0,,0,1,0,,,,
5926,URN:CornellLabOfOrnithology:EBIRD:OBS825260470,2019-11-07 19:01:51,5753,species,Hooded Plover,Thinornis cucullatus,,,8,FL,C4,,Australia,AU,Tasmania,AU-TAS,Kingborough,AU-TAS-KIN,,,,,Adventure Bay,L943017,H,-43.364189700000000,147.3341274,2019-10-25,14:15:00,obsr123910,S61248955,Traveling,P22,EBIRD,157.0,7.242000000000000,,8.0,1,G4614854,0,1,0,,,,
5927,URN:CornellLabOfOrnithology:EBIRD:OBS834654683,2019-12-04 06:36:41,5753,species,Hooded Plover,Thinornis cucullatus,,,2,,,,Australia,AU,Western Australia,AU-WA,Augusta-Margaret River,AU-WA-AUG,,,,,Hamelin Bay Beach,L10233231,P,-34.2196095,115.0308895,2019-10-18,09:00:00,obsr1245640,S61970186,Traveling,P22,EBIRD,35.0,0.0,,1.0,1,,0,1,0,,,,
5928,URN:CornellLabOfOrnithology:EBIRD:OBS801058544,2020-04-02 01:05:18,5753,species,Hooded Plover,Thinornis cucullatus,,,2,,,"Unknown Sex, Adult (2)",Australia,AU,Victoria,AU-VIC,Colac-Otway,AU-VIC-COL,,,,,Barham River Mouth,L9435266,H,-38.763223100000000,143.67354730000000,2019-09-03,10:16:00,obsr515325,S59473968,Traveling,P22,EBIRD_AU,60.0,0.49,,1.0,1,,0,1,0,,"Loud strident 'advertising' call heard twice from riverside vegetation was most likely Buff-banded Rail, but seemed slightly unfamiliar, so not added to list. Tide starting flowing back into river at 11:11.",2 unflagged ads foraging along sand at water's edge on W side of river.,
5929,URN:CornellLabOfOrnithology:EBIRD:OBS718309057,2020-02-28 21:12:47,5753,species,Hooded Plover,Thinornis cucullatus,,,1,,,,Australia,AU,Victoria,AU-VIC,Bass Coast,AU-VIC-BAS,,,,,Cape Woolamai,L922087,H,-38.5515351,145.35092350000000,2019-03-04,14:07:00,obsr1015942,S53379157,Traveling,P22,EBIRD,185.0,6.684,,1.0,1,,0,1,0,,"Began at Woolamai Beach carpark. Walked to the Beacon and looped around to come back through the Bushland Track.  Fine, sunny day with cloudless blue skies.",,
5930,URN:CornellLabOfOrnithology:EBIRD:OBS834016066,2019-12-02 00:39:26,5753,species,Hooded Plover,Thinornis cucullatus,,,2,,,,Australia,AU,South Australia,AU-SA,Yorke Peninsula,AU-SA-YOR,,,,,Innes NP,L10225983,P,-35.28107,136.94146,2019-10-30,,obsr211929,S61920036,Incidental,P20,EBIRD,,,,,0,,0,1,0,,,,
5931,URN:CornellLabOfOrnithology:EBIRD:OBS705250048,2020-04-05 22:25:22,5753,species,Hooded Plover,Thinornis cucullatus,,,1,,,,Australia,AU,Victoria,AU-VIC,East Gippsland,AU-VIC-EAS,,,,,Lake Tyers Beach,L2531386,H,-37.85859,148.08506,2019-02-01,15:14:00,obsr774811,S52257335,Traveling,P22,EBIRD,80.0,2.187,,2.0,1,G3817227,0,1,0,,,,
5932,URN:CornellLabOfOrnithology:EBIRD:OBS826220740,2020-02-28 23:08:59,5753,species,Hooded Plover,Thinornis cucullatus,,,5,,,,Australia,AU,Victoria,AU-VIC,Surf Coast,AU-VIC-SUR,,,,,"Surf Coast Walk, Point Roadknight to Urquhart Bluff",L5878745,H,-38.429766,144.1534567,2019-11-10,15:56:00,obsr51532,S61319167,Incidental,P20,EBIRD,,,,1.0,0,,0,1,0,,,,
5933,URN:CornellLabOfOrnithology:EBIRD:OBS765574530,2019-05-24 23:26:28,5753,species,Hooded Plover,Thinornis cucullatus,,,2,,,,Australia,AU,South Australia,AU-SA,Holdfast Bay,AU-SA-HOL,,,,,AU-SA Seacliff Beach,L9336162,P,-35.028229000000000,138.516344,2019-05-25,12:55:00,obsr450224,S56703871,Incidental,P20,EBIRD,,,,1.0,0,,0,1,0,,,,
5934,URN:CornellLabOfOrnithology:EBIRD:OBS696817981,2020-02-28 23:34:27,5753,species,Hooded Plover,Thinornis cucullatus,,,3,,,,Australia,AU,Victoria,AU-VIC,Moyne,AU-VIC-MOY,,,,,"27 Thistle Place, Port Fairy, Victoria, AU (-38.393, 142.21)",L8405618,P,-38.3928391,142.2096102,2019-01-11,14:50:00,obsr450770,S51545092,Incidental,P20,EBIRD_AU,,,,3.0,0,,0,1,0,,Seen sitting on Thistle Place beach,Pair with immature,
5935,URN:CornellLabOfOrnithology:EBIRD:OBS746307702,2019-04-30 23:39:54,5753,species,Hooded Plover,Thinornis cucullatus,,,2,,,,Australia,AU,Western Australia,AU-WA,Manjimup,AU-WA-MNJ,,,,,Windy Harbour,L2557156,H,-34.83747,116.02249000000000,2019-04-28,14:30:00,obsr926498,S55496999,Traveling,P22,EBIRD_AU,90.0,2.5,,2.0,1,G4094391,1,1,0,,,,
5936,URN:CornellLabOfOrnithology:EBIRD:OBS736301655,2019-04-09 19:57:56,5753,species,Hooded Plover,Thinornis cucullatus,,,2,,,,Australia,AU,South Australia,AU-SA,Onkaparinga,AU-SA-ONK,,,,,Maslin Beach,L2543264,H,-35.23395,138.47076,2019-04-10,08:27:00,obsr51415,S54766059,Traveling,P22,EBIRD,61.0,1.0,,1.0,1,,0,1,0,,,pair just by the car park ,
5937,URN:CornellLabOfOrnithology:EBIRD:OBS705126083,2020-02-28 23:01:44,5753,species,Hooded Plover,Thinornis cucullatus,,,2,,,"Unknown Sex, Adult (2)",Australia,AU,Victoria,AU-VIC,Surf Coast,AU-VIC-SUR,,,,,Point Roadknight,L2547426,H,-38.4289166,144.1810942,2019-01-04,13:42:00,obsr7509,S52247230,Traveling,P22,EBIRD,29.0,0.9330000000000000,,3.0,0,,1,1,0,,"Clear, 18-25 mph wind, 26*C; Tom and Chris Edell with Simon Starr. This list started on the beach and continued east to the point and then back along the north side of the point through the car park.",(Photo),
5938,URN:CornellLabOfOrnithology:EBIRD:OBS717139835,2019-03-05 04:59:36,5753,species,Hooded Plover,Thinornis cucullatus,,,X,,,,Australia,AU,Tasmania,AU-TAS,Circular Head,AU-TAS-CIR,,,,,Black River Mouth,L2548272,H,-40.84082,145.31066,2019-02-12,10:30:00,obsr721783,S53269190,Traveling,P22,EBIRD,600.0,5.0,,2.0,1,,0,1,0,,With Merlyn Cantwell,,
5939,URN:CornellLabOfOrnithology:EBIRD:OBS712970862,2020-02-28 21:12:10,5753,species,Hooded Plover,Thinornis cucullatus,,,3,,,,Australia,AU,Victoria,AU-VIC,Bass Coast,AU-VIC-BAS,,,,,Woolamai Surf Beach,L5955048,H,-38.5439825,145.3395161,2019-02-19,17:39:00,obsr673046,S52918253,Traveling,P22,EBIRD,23.0,1.297,,1.0,1,,0,1,0,,,,
5940,URN:CornellLabOfOrnithology:EBIRD:OBS811217745,2019-09-30 00:24:46,5753,species,Hooded Plover,Thinornis cucullatus,,,3,,,,Australia,AU,Western Australia,AU-WA,Gnowangerup,AU-WA-GNO,,,,,"Camel Lake Nature Reserve, North Stirlings AU-WA (-34.3075,118.0279)",L9973494,P,-34.307482,118.027897,2019-09-30,11:00:00,obsr180231,S60227928,Incidental,P20,EBIRD,,,,14.0,0,,0,1,0,,,,
5941,URN:CornellLabOfOrnithology:EBIRD:OBS782047166,2020-02-29 00:21:39,5753,species,Hooded Plover,Thinornis cucullatus,,,3,,,"Unknown Sex, Immature (1); Unknown Sex, Adult (2)",Australia,AU,Victoria,AU-VIC,Mornington Peninsula,AU-VIC-MPE,,,,,Mornington Peninsula National Park--Flinders Ocean Beach,L2549966,H,-38.48315,145.01804000000000,2019-07-05,14:47:00,obsr894654,S57934543,Traveling,P22,EBIRD_AU,49.0,2.49,,1.0,1,,1,1,0,,Walked to the end of the beach and back along to the other end of the beach near Flinders from the Ocean Beach car park,,
5942,URN:CornellLabOfOrnithology:EBIRD:OBS735436026,2019-04-07 23:26:37,5753,species,Hooded Plover,Thinornis cucullatus,,,4,,,,Australia,AU,South Australia,AU-SA,Streaky Bay,AU-SA-STR,,,,,"(-32.7955,134.1269)Back Beach, Streaky Bay, SA",L9001133,P,-32.795514000000000,134.126929,2019-04-08,08:57:00,obsr539648,S54700600,Traveling,P22,EBIRD,60.0,2.165,,2.0,1,,1,1,0,,,,
5943,URN:CornellLabOfOrnithology:EBIRD:OBS812796959,2019-10-04 20:14:02,5753,species,Hooded Plover,Thinornis cucullatus,,,2,,,,Australia,AU,South Australia,AU-SA,Victor Harbor,AU-SA-VIC,,,,,"Parson's/Sheepies Beaches, Waitpinga",L3010187,P,-35.63212,138.47511,2019-10-04,14:56:00,obsr189672,S60350836,Stationary,P21,EBIRD,85.0,,,1.0,1,,0,1,0,,"Weather: sunny initially then solid cld, cool, light to mod SE wind. Walking observations  from  1445 to 1610 over a distance of 0.9 mi. Birdlife's Hooded Plover survey. Only Parsons Bch surveyed.","3:19 PM, Feeding on wet sand. The usual pr seen at this site. One with orange flag on left leg with letters EV. , (-35.62968, 138.46433)",
5944,URN:CornellLabOfOrnithology:EBIRD:OBS775902133,2020-02-28 22:53:40,5753,species,Hooded Plover,Thinornis cucullatus,,,3,,,"Unknown Sex, Adult (3)",Australia,AU,Victoria,AU-VIC,Greater Geelong,AU-VIC-GGE,,,,,Blue Rocks,L4051176,H,-38.2838273,144.42650560000000,2019-06-16,15:30:00,obsr825168,S57443842,Traveling,P22,EBIRD_AU,15.0,0.3,,1.0,1,,0,1,0,,Observations from access track to NE side of rocks.,,
5945,URN:CornellLabOfOrnithology:EBIRD:OBS713393689,2020-04-13 19:10:02,5753,species,Hooded Plover,Thinornis cucullatus,,,4,,,,Australia,AU,Victoria,AU-VIC,Wellington,AU-VIC-WEL,,,,,Clonmel Island,L2549083,H,-38.7115,146.70353,2019-02-20,07:30:00,obsr450535,S52955523,Traveling,P22,EBIRD_AU,440.0,12.0,,2.0,1,G3877387,0,1,0,,"Very windy, cool and overcast. Far less than ideal conditions",,
5946,URN:CornellLabOfOrnithology:EBIRD:OBS725450225,2020-02-28 23:48:04,5753,species,Hooded Plover,Thinornis cucullatus,,,X,,,,Australia,AU,Victoria,AU-VIC,East Gippsland,AU-VIC-EAS,,,,,Snowy River mouth,L5993167,P,-37.800780200000000,148.5486317,2019-03-11,11:30:00,obsr450824,S53925005,Traveling,P22,EBIRD_AU,90.0,1.2,,2.0,1,,0,1,0,,,,
5947,URN:CornellLabOfOrnithology:EBIRD:OBS779126131,2020-02-28 23:48:04,5753,species,Hooded Plover,Thinornis cucullatus,,,X,,,,Australia,AU,Victoria,AU-VIC,East Gippsland,AU-VIC-EAS,,,,,Snowy River mouth,L5993167,P,-37.800780200000000,148.5486317,2019-06-25,10:45:00,obsr450824,S57701570,Traveling,P22,EBIRD_AU,120.0,1.5,,2.0,1,,0,1,0,,Portion of a 2020 Winter survey. Mots Beach to the Snowy River entrance,,
5948,URN:CornellLabOfOrnithology:EBIRD:OBS717614244,2020-04-13 19:10:02,5753,species,Hooded Plover,Thinornis cucullatus,,,6,,,"Unknown Sex, Juvenile (1); Unknown Sex, Adult (5)",Australia,AU,Victoria,AU-VIC,Wellington,AU-VIC-WEL,,,,,Clonmel Island,L2549083,H,-38.7115,146.70353,2019-03-03,07:56:00,obsr446087,S53307905,Traveling,P22,EBIRD,232.0,2.0,,4.0,1,G3911452,1,1,0,,,,
5949,URN:CornellLabOfOrnithology:EBIRD:OBS843879722,2019-12-30 04:29:01,5753,species,Hooded Plover,Thinornis cucullatus,,,2,,,,Australia,AU,Tasmania,AU-TAS,Glamorgan/Spring Bay,AU-TAS-GLA,,,,,Maria Island National Park--Darlington Bay Beach,L4046303,H,-42.578846400000000,148.0650669,2019-12-28,07:53:00,obsr283642,S62765485,Traveling,P22,EBIRD_AU,14.0,0.5,,2.0,1,,0,1,0,,,,
5950,URN:CornellLabOfOrnithology:EBIRD:OBS744578712,2020-02-29 01:51:18,5753,species,Hooded Plover,Thinornis cucullatus,,,4,,,,Australia,AU,Victoria,AU-VIC,Mornington Peninsula,AU-VIC-MPE,,,,,Mornington Peninsula National Park--Gunnamatta Beach,L2547409,H,-38.44659,144.85542,2019-04-25,08:50:00,obsr352905,S55380137,Traveling,P22,EBIRD_AU,150.0,10.0,,1.0,1,,0,1,0,,HP monitoring ,,
5951,URN:CornellLabOfOrnithology:EBIRD:OBS773780676,2020-04-13 18:57:42,5753,species,Hooded Plover,Thinornis cucullatus,,,5,,,"Unknown Sex, Adult (5)",Australia,AU,Victoria,AU-VIC,Warrnambool,AU-VIC-WAR,,,,,Shelly Beach,L9448593,H,-38.3906854,142.4516781,2019-06-11,15:30:00,obsr825168,S57279720,Traveling,P22,EBIRD_AU,75.0,2.0,,1.0,1,,0,1,0,,,2 pairs at either end of main beach and one on rock platform.,
5952,URN:CornellLabOfOrnithology:EBIRD:OBS842110410,2020-02-29 00:19:17,5753,species,Hooded Plover,Thinornis cucullatus,,,6,NE,C4,,Australia,AU,Victoria,AU-VIC,Mornington Peninsula,AU-VIC-MPE,,,,,Mornington Peninsula National Park--Gunnamatta Beach,L2547409,H,-38.44659,144.85542,2019-12-24,14:00:00,obsr352905,S62625255,Traveling,P22,EBIRD_AU,90.0,5.0,,2.0,1,G4784775,0,1,0,,HP monitoring,,
5953,URN:CornellLabOfOrnithology:EBIRD:OBS801982235,2020-02-29 00:19:17,5753,species,Hooded Plover,Thinornis cucullatus,,,8,,,,Australia,AU,Victoria,AU-VIC,Mornington Peninsula,AU-VIC-MPE,,,,,Mornington Peninsula National Park--Gunnamatta Beach,L2547409,H,-38.44659,144.85542,2019-09-06,10:30:00,obsr352905,S59545402,Traveling,P22,EBIRD_AU,120.0,7.0,,1.0,1,,0,1,0,,HP monitoring ,,
5954,URN:CornellLabOfOrnithology:EBIRD:OBS726844219,2020-02-29 01:51:18,5753,species,Hooded Plover,Thinornis cucullatus,,,8,,,,Australia,AU,Victoria,AU-VIC,Mornington Peninsula,AU-VIC-MPE,,,,,Mornington Peninsula National Park--Gunnamatta Beach,L2547409,H,-38.44659,144.85542,2019-03-20,12:15:00,obsr352905,S54034300,Traveling,P22,EBIRD_AU,180.0,10.0,,1.0,1,,0,1,0,,,,
5955,URN:CornellLabOfOrnithology:EBIRD:OBS704192625,2019-01-28 23:19:29,5753,species,Hooded Plover,Thinornis cucullatus,,,1,,,,Australia,AU,Tasmania,AU-TAS,Glamorgan/Spring Bay,AU-TAS-GLA,,,,,"our park, Orford, Tasmania (-42.56, 147.877)",L8517685,P,-42.5601959,147.8767329,2019-01-25,07:00:00,obsr1074608,S52157067,Traveling,P22,EBIRD_AU,60.0,3.0,,1.0,1,,0,1,0,,,,
5956,URN:CornellLabOfOrnithology:EBIRD:OBS722883668,2020-02-17 03:25:27,5753,species,Hooded Plover,Thinornis cucullatus,,,2,,,,Australia,AU,New South Wales,AU-NSW,Shoalhaven,AU-NSW-SHO,,,,,"Malibu Drive, Bawley Point",L7127839,P,-35.518214,150.400801,2019-03-08,16:55:00,obsr1176789,S53694374,Incidental,P20,EBIRD,,,,2.0,0,G3935865,0,1,0,,,Both ringed and tagged,
5957,URN:CornellLabOfOrnithology:EBIRD:OBS882733628,2020-03-27 16:53:23,5753,species,Hooded Plover,Thinornis cucullatus,,,1,,,,Australia,AU,Tasmania,AU-TAS,Glamorgan/Spring Bay,AU-TAS-GLA,,,,,Maria Island National Park--Fossil Cliffs Circuit,L4046337,H,-42.5760792,148.07995320000000,2019-11-24,11:00:00,obsr244849,S66136124,Traveling,P22,EBIRD,180.0,2.0,,4.0,1,,1,1,0,,"Birds seen on the Northern end of the island, Romulo, Boyd, and Dona",,
5958,URN:CornellLabOfOrnithology:EBIRD:OBS966292358,2020-08-09 23:38:58,5753,species,Hooded Plover,Thinornis cucullatus,,,6,,,,Australia,AU,Victoria,AU-VIC,Moyne,AU-VIC-MOY,,,,,Anna Catherine Beach,L2547781,H,-38.39485,142.21518,2019-09-11,12:30:00,obsr1434818,S72269963,Historical,P62,EBIRD,,,,1.0,1,,1,1,0,,,,
5959,URN:CornellLabOfOrnithology:EBIRD:OBS955581862,2020-07-13 06:35:42,5753,species,Hooded Plover,Thinornis cucullatus,,,2,,,,Australia,AU,Victoria,AU-VIC,Moyne,AU-VIC-MOY,,,,,Anna Catherine Beach,L2547781,H,-38.39485,142.21518,2019-11-03,08:30:00,obsr1434818,S71418414,Historical,P62,EBIRD_AU,,,,1.0,1,,0,1,0,,,,
5960,URN:CornellLabOfOrnithology:EBIRD:OBS833240736,2019-12-30 04:49:42,5753,species,Hooded Plover,Thinornis cucullatus,,,4,FY,C4,,Australia,AU,Tasmania,AU-TAS,Kingborough,AU-TAS-KIN,,,,,Adventure Bay,L943017,H,-43.364189700000000,147.3341274,2019-11-23,06:00:00,obsr685602,S61860393,Traveling,P22,EBIRD,180.0,5.0,,1.0,1,,0,1,0,,Two visits during the morning,,
5961,URN:CornellLabOfOrnithology:EBIRD:OBS825262442,2019-11-07 19:08:38,5753,species,Hooded Plover,Thinornis cucullatus,,,2,,,,Australia,AU,Tasmania,AU-TAS,Kingborough,AU-TAS-KIN,,,,,Adventure Bay,L943017,H,-43.364189700000000,147.3341274,2019-10-27,10:07:00,obsr123910,S61249072,Traveling,P22,EBIRD,10.0,0.225,,8.0,1,G4617483,0,1,0,,,,
5962,URN:CornellLabOfOrnithology:EBIRD:OBS839346741,2020-02-28 21:06:20,5753,species,Hooded Plover,Thinornis cucullatus,,,3,,,,Australia,AU,Victoria,AU-VIC,Bass Coast,AU-VIC-BAS,,,,,Cape Paterson First Surf Beach,L2549099,H,-38.67691,145.60993,2019-12-18,07:20:00,obsr549191,S62402515,Traveling,P22,EBIRD,35.0,1.0,,1.0,1,,0,1,0,,,,
5963,URN:CornellLabOfOrnithology:EBIRD:OBS830127250,2019-11-21 01:00:32,5753,species,Hooded Plover,Thinornis cucullatus,,,4,,,,Australia,AU,Tasmania,AU-TAS,Kingborough,AU-TAS-KIN,,,,,Adventure Bay,L943017,H,-43.364189700000000,147.3341274,2019-11-21,13:50:00,obsr298922,S61619192,Traveling,P22,EBIRD,20.0,0.3,,1.0,1,,0,1,0,,beach and lagoon birding,"two adult, two juvenile.  life bird",
5964,URN:CornellLabOfOrnithology:EBIRD:OBS710963405,2020-02-17 00:35:34,5753,species,Hooded Plover,Thinornis cucullatus,,,2,P ,C3,,Australia,AU,New South Wales,AU-NSW,Bega Valley,AU-NSW-BEG,,,,,Wallaga Lake entrance,L2550521,H,-36.36991,150.07982000000000,2019-02-16,11:16:00,obsr810336,S52744218,Stationary,P21,EBIRD,3.0,,,2.0,1,G3860031,0,1,0,,,,
5965,URN:CornellLabOfOrnithology:EBIRD:OBS715201847,2019-03-16 12:21:45,5753,species,Hooded Plover,Thinornis cucullatus,,,2,,,,Australia,AU,Tasmania,AU-TAS,Kingborough,AU-TAS-KIN,,,,,Adventure Bay,L943017,H,-43.364189700000000,147.3341274,2019-02-16,12:27:00,obsr910162,S53110517,Stationary,P21,EBIRD,1.0,,,1.0,1,,1,1,0,,Juvenile,,
5966,URN:CornellLabOfOrnithology:EBIRD:OBS803124129,2020-04-06 03:35:08,5753,species,Hooded Plover,Thinornis cucullatus,,,7,,,,Australia,AU,Victoria,AU-VIC,East Gippsland,AU-VIC-EAS,,,,,Snowy River Mouth,L1175694,H,-37.80190220000000,148.5479128,2019-09-08,16:00:00,obsr450819,S59627037,Stationary,P21,EBIRD_AU,30.0,,,1.0,1,G4501925,0,1,0,,windy swesterly 25km/hr; patchy cloudy day; strong westerly gales of 98km/hr at times; last 3 days we have winds of gale forces n high ppt,,
5967,URN:CornellLabOfOrnithology:EBIRD:OBS775128664,2020-02-28 23:32:23,5753,species,Hooded Plover,Thinornis cucullatus,,,6,,,,Australia,AU,Victoria,AU-VIC,Moyne,AU-VIC-MOY,,,,,Killarney Beach,L1121735,H,-38.356545700000000,142.31097220000000,2019-06-15,15:00:00,obsr432333,S57386856,Traveling,P22,EBIRD,47.0,1.0,,1.0,1,G4283177,0,1,0,,,good number ,
5968,URN:CornellLabOfOrnithology:EBIRD:OBS787050750,2020-02-28 21:12:47,5753,species,Hooded Plover,Thinornis cucullatus,,,8,,,,Australia,AU,Victoria,AU-VIC,Bass Coast,AU-VIC-BAS,,,,,Cape Woolamai,L922087,H,-38.5515351,145.35092350000000,2019-07-20,15:00:00,obsr533988,S58336570,Traveling,P22,EBIRD_AU,120.0,3.0,,2.0,1,,0,1,0,,,All plovers seen along the beach between the car park and Magiclands Steps,
5969,URN:CornellLabOfOrnithology:EBIRD:OBS724440826,2020-05-09 17:54:48,5753,species,Hooded Plover,Thinornis cucullatus,,,2,,,,Australia,AU,South Australia,AU-SA,Holdfast Bay,AU-SA-HOL,,,,,Seacliff and Marino Rocks Coastal Path,L2541945,H,-35.0396002,138.5143918,2019-03-15,09:13:00,obsr450224,S53839337,Traveling,P22,EBIRD,215.0,6.481,,1.0,1,,0,1,0,,,,
5970,URN:CornellLabOfOrnithology:EBIRD:OBS702862711,2020-04-03 21:30:06,5753,species,Hooded Plover,Thinornis cucullatus,,,2,,,,Australia,AU,Victoria,AU-VIC,Bass Coast,AU-VIC-BAS,,,,,Cape Paterson (town),L5184613,P,-38.6709696,145.61210630000000,2019-01-26,19:15:00,obsr1218239,S52046417,Traveling,P22,EBIRD_AU,71.0,3.88,,1.0,1,,0,1,0,,,,
5971,URN:CornellLabOfOrnithology:EBIRD:OBS840361389,2020-08-05 21:45:36,5753,species,Hooded Plover,Thinornis cucullatus,,,2,,,,Australia,AU,South Australia,AU-SA,Onkaparinga,AU-SA-ONK,,,,,Aldinga Beach (beach),L2542716,H,-35.2760551,138.4433228,2019-12-21,13:10:00,obsr648558,S62486609,Stationary,P21,EBIRD,40.0,,,1.0,0,,0,1,0,,,,
5972,URN:CornellLabOfOrnithology:EBIRD:OBS802010489,2019-11-15 15:32:38,5753,species,Hooded Plover,Thinornis cucullatus,,,2,,,,Australia,AU,Western Australia,AU-WA,Broomehill-Tambellup,AU-WA-BRT,,,,,"Toolbrunup Road, Lake Toolbrunup, Western Australia, AU (-34.183, 117.962)",L9882202,P,-34.182827200000000,117.96182480000000,2019-09-06,12:17:00,obsr816783,S59547598,Traveling,P22,EBIRD,41.0,1.5,,6.0,0,G4517686,1,1,0,,Birds observed around Lake Anderson.,,
5973,URN:CornellLabOfOrnithology:EBIRD:OBS844238720,2019-12-30 22:47:14,5753,species,Hooded Plover,Thinornis cucullatus,,,2,,,,Australia,AU,South Australia,AU-SA,Kangaroo Island,AU-SA-KAN,,,,,Baudin Conservation Park,L3460104,H,-35.723335,137.9605422,2019-12-31,07:33:00,obsr1020468,S62795663,Traveling,P22,EBIRD,200.0,9.656,,2.0,1,,0,1,0,,,,
